artist_1	artist_2	count	song_ids
Jonas Blue	William Singe	3	['0NiXXAI876aGImAd6rTj8w', '4GEQd6D1NeNjpf0pbOgJSO', '4xlrALxuaCf9yZBHJeTSG6']
187 Strassenbande	Bonez MC	2	['6mw02h3qbWmuq2bJCRjRAe', '0Vy7fWzknPBpNTwJkGc7Sm']
187 Strassenbande	Gzuz	2	['6mw02h3qbWmuq2bJCRjRAe', '0Vy7fWzknPBpNTwJkGc7Sm']
Bonez MC	Gzuz	2	['6mw02h3qbWmuq2bJCRjRAe', '0Vy7fWzknPBpNTwJkGc7Sm']
Calvin Harris	Funk Wav	2	['7tr2za8SQg2CI8EDgrdtNl', '5bcTCxgc7xVfSaMV3RuVke']
Quavo	Travis Scott	2	['2bjwRfXMk4uRgOD9IBYl9h', '3Ytr1SUCUi6J3L9dRFx5iH']
French Montana	Swae Lee	2	['1F2HXIJrE2Xn81OzT2zZvW', '3B54sVLJ402zGa6Xm4YGNe']
Daddy Yankee	Luis Fonsi	2	['5CtI0qwDJkDQGwXD1H1cLb', '4aWmUDTfIPGksMNLV2rQP2']
Dua Lipa	Martin Garrix	2	['0KR2W3St74th8z3LS94Ffh', '3ebXMykcMXOcLeJ9xZ17XH']
Calvin Harris	Frank Ocean	2	['6gpcs5eMhJwax4mIfKDYQk', '7tr2za8SQg2CI8EDgrdtNl']
Calvin Harris	Migos	2	['6gpcs5eMhJwax4mIfKDYQk', '7tr2za8SQg2CI8EDgrdtNl']
Frank Ocean	Migos	2	['6gpcs5eMhJwax4mIfKDYQk', '7tr2za8SQg2CI8EDgrdtNl']
Liam Payne	Quavo	2	['6EpRaXYhGOB3fj4V2uDkMJ', '4Ro98RCK90oHqqSZUnTFq5']
CADE	Cheat Codes	2	['1NDxZ7cFAo481dtYWdrUnR', '39IsH7B5byx8NRlEKlZVg9']
CADE	Maggie Lindemann	2	['1NDxZ7cFAo481dtYWdrUnR', '39IsH7B5byx8NRlEKlZVg9']
Cheat Codes	Maggie Lindemann	2	['1NDxZ7cFAo481dtYWdrUnR', '39IsH7B5byx8NRlEKlZVg9']
Jax Jones	RAYE	2	['4WrS6vezaPwOafKJmHqMEU', '00lNx0OcTJrS3MKHcB80HY']
Chance the Rapper	DJ Khaled	2	['3DXncPQOG4VBw3QHh3S817', '72Q0FQQo32KJloivv5xge2']
Chance the Rapper	Justin Bieber	2	['3DXncPQOG4VBw3QHh3S817', '72Q0FQQo32KJloivv5xge2']
Chance the Rapper	Lil Wayne	2	['3DXncPQOG4VBw3QHh3S817', '72Q0FQQo32KJloivv5xge2']
Chance the Rapper	Quavo	2	['3DXncPQOG4VBw3QHh3S817', '72Q0FQQo32KJloivv5xge2']
DJ Khaled	Justin Bieber	2	['3DXncPQOG4VBw3QHh3S817', '72Q0FQQo32KJloivv5xge2']
DJ Khaled	Lil Wayne	2	['3DXncPQOG4VBw3QHh3S817', '72Q0FQQo32KJloivv5xge2']
DJ Khaled	Quavo	2	['3DXncPQOG4VBw3QHh3S817', '72Q0FQQo32KJloivv5xge2']
