artist_1	artist_2	count	song_ids
Quavo	Travis Scott	20	['7CRVv14VLogIh8BZLcRpJM', '5TRaIECBIfSkeqkKoG6psm', '4ceMuukXWzAQRYRYXalJMS', '4RgoqOBE34Q6zZj8K7RUAx', '7foypmc7KZyU716Yv63BPe', '3Ytr1SUCUi6J3L9dRFx5iH', '2bjwRfXMk4uRgOD9IBYl9h', '7g7raxdQpiLZT7aOlib4S1', '11cCVYamncF0ezwjj1irQ0', '7bTH8LgGSwyNNE4r1k95Zp', '45FMZNp09Z0FMjjOUVGAzm', '2hIFuoXhzcZGvmdtSE35lc', '628Ueb4sRiXApObhcU9iPU', '5vuiHi3QYbwcm1OKJOYnrf', '7J6bnDDitOwfelaJNixHhL', '7mJ2RZgc9MDpiQBijvPYFX', '2GByM82VgSrwywP6MVZmsm', '4vwfOiyWxXeEdx4ejAJgdx', '6urLjX35oXXRYtcH1b3dCh', '5RRw66jDLIzgIqwA7ABJ9o']
Huncho Jack	Quavo	18	['2hIFuoXhzcZGvmdtSE35lc', '628Ueb4sRiXApObhcU9iPU', '5vuiHi3QYbwcm1OKJOYnrf', '2GByM82VgSrwywP6MVZmsm', '4vwfOiyWxXeEdx4ejAJgdx', '7J6bnDDitOwfelaJNixHhL', '7CRVv14VLogIh8BZLcRpJM', '5TRaIECBIfSkeqkKoG6psm', '4ceMuukXWzAQRYRYXalJMS', '6urLjX35oXXRYtcH1b3dCh', '7g7raxdQpiLZT7aOlib4S1', '7mJ2RZgc9MDpiQBijvPYFX', '4RgoqOBE34Q6zZj8K7RUAx', '5RRw66jDLIzgIqwA7ABJ9o', '11cCVYamncF0ezwjj1irQ0', '7foypmc7KZyU716Yv63BPe', '7bTH8LgGSwyNNE4r1k95Zp', '45FMZNp09Z0FMjjOUVGAzm']
Huncho Jack	Travis Scott	18	['2hIFuoXhzcZGvmdtSE35lc', '628Ueb4sRiXApObhcU9iPU', '5vuiHi3QYbwcm1OKJOYnrf', '2GByM82VgSrwywP6MVZmsm', '4vwfOiyWxXeEdx4ejAJgdx', '7J6bnDDitOwfelaJNixHhL', '7CRVv14VLogIh8BZLcRpJM', '5TRaIECBIfSkeqkKoG6psm', '4ceMuukXWzAQRYRYXalJMS', '6urLjX35oXXRYtcH1b3dCh', '7g7raxdQpiLZT7aOlib4S1', '7mJ2RZgc9MDpiQBijvPYFX', '4RgoqOBE34Q6zZj8K7RUAx', '5RRw66jDLIzgIqwA7ABJ9o', '11cCVYamncF0ezwjj1irQ0', '7foypmc7KZyU716Yv63BPe', '7bTH8LgGSwyNNE4r1k95Zp', '45FMZNp09Z0FMjjOUVGAzm']
JóiPé	Króli	15	['4ranVZMGU28qHZS6DBBdHc', '5Mb8tSc33qkWgGq55ZLxFT', '6lInUeup6QClCosgJz8j4w', '4QQQy4piBADsklMVcueNAH', '3hU3DHiL8gF3WBJGNhnMuU', '0mcCDhp2PRhqZReHurfepE', '17U0aj0fP0lUVGrkRqZzly', '2nhWiRTIwfiN0INbjxkiYZ', '0JSGfsnq19l7d2xLnmCV19', '6uP2DBITa982EzgIWSrlDY', '4jdwYaY1pxC7HuUSgO9AT4', '7gFDpAsvOi9Hc1ccLuOR7t', '42DE3smmo7ouq5mUe1wiNI', '0CytLwvZgGqEXmM4yBLGyv', '0cjvB01et2VpB5QgqiK7ly']
Memfismafían	Sigurður Guðmundsson	11	['4OHcOwKv38RiGhWuTwPXIE', '0c1IZJa1ReeVZ5ZvOJwjih', '2CQuKjJXK2LgUEuXdWl06p', '1YkDrjiFW8SBmCzaqnSi6k', '2dDXqeSNoWfccBFVFT8ZPU', '6NWRYtT2LCX3MrtCbCp0TP', '4w4kNY6C4x2H7q5MXoHkbW', '2pMCNai7OshHyqb0wwQnO8', '3flmfwj5DuZ1lJJr4bzQpu', '5Ym7C0ryw3Nl1RoamrOZaO', '0ghHbIcvnkUlMP6V1gH9pf']
21 Savage	Metro Boomin	9	['2D2w9943rsnJOGCrI4aMQp', '7vbjH8laThXpcBXeLNPm3M', '6HR1z11h0ROUlWP4Kx8Z7G', '3oxCefEI6Tc6Z6t20J4IvH', '6fwdbPMwP1zVStm8FybmkO', '5u6vkDnOyaf8LsteDAj2ub', '4gmmRb6bZJffOOiww1JGTO', '7vg47qMIEdLfNdTE3WLf0T', '0tdCy39PgWN8LFWu34ORn3']
Future	Young Thug	7	['1wWRtPIKD7ZNvtsrzLyTev', '7r6LNJT2LqpLpEyZQJPygt', '25oOaleife6E2MIKmFkPvg', '5b06JZjts6dgyyuY1m7roq', '2ya9d4B06EQ8Fpj5SSqiTH', '4W598w0KcHVG5Nwqk0qMpj', '06Gyf2pFDVmN5K8XAawG96']
Metro Boomin	Offset	7	['7LAhKXDNWwq3CmnFP3UIOP', '6HR1z11h0ROUlWP4Kx8Z7G', '7sO5G9EABYOXQKNPNiE9NR', '3oxCefEI6Tc6Z6t20J4IvH', '5u6vkDnOyaf8LsteDAj2ub', '7vg47qMIEdLfNdTE3WLf0T', '0tdCy39PgWN8LFWu34ORn3']
Calvin Harris	Funk Wav	6	['7iDxZ5Cd0Yg08d4fI5WVtG', '5bcTCxgc7xVfSaMV3RuVke', '0Ws8D3EWUDgY962Xftb0h5', '60APt5N2NRaKWf5xzJdzyC', '0lMbuWUpfTWhEmOKxppEau', '7tr2za8SQg2CI8EDgrdtNl']
Maroon 5	SZA	6	['04JL2liXXV9B9coeGuUsPw', '5SDCeGVT08a1RMXIBJF2O5', '3hBBKuWJfxlIlnd9QFoC8k', '6YVpU5vVxezJCYeQUxIkRT', '4nYsmWkuTaowTMy4gskmBw', '4mxWSdf71VFO52qFeY0fZt']
Birnir	Joey Christ	6	['24nlSZHHUx0XAzo7WDzUTa', '4GeOrEQeRgSWwqmddk2KsI', '1OsJQqzkIy1EcMmYp8NvST', '3g7SvCfzTu23cZpKwcEVKq', '1Oz474AZobVP06urFHuBKt', '2BspMmBhjUdHgA0gQASwNy']
21 Savage	Offset	5	['6HR1z11h0ROUlWP4Kx8Z7G', '3oxCefEI6Tc6Z6t20J4IvH', '5u6vkDnOyaf8LsteDAj2ub', '7vg47qMIEdLfNdTE3WLf0T', '0tdCy39PgWN8LFWu34ORn3']
Joey Christ	Sturla Atlas	4	['1OsJQqzkIy1EcMmYp8NvST', '1xJAgvtPnvxZDJG9RpvXxA', '26Jk5W5plVLyCo0A5Fg8HW', '3SfR5uAH03jRxTkzVbCFsV']
Offset	Quavo	4	['5TRaIECBIfSkeqkKoG6psm', '1BSA5I386L2IAmFQURYjIz', '0tdCy39PgWN8LFWu34ORn3', '6urLjX35oXXRYtcH1b3dCh']
Jonas Blue	William Singe	3	['0NiXXAI876aGImAd6rTj8w', '4GEQd6D1NeNjpf0pbOgJSO', '4xlrALxuaCf9yZBHJeTSG6']
Daft Punk	The Weeknd	3	['5aAx2yezTd8zXrkmtKl66Z', '7MXVkk9YMctZqd1Srtv4MB', '5GXAXm5YOmYT0kL5jHvYBt']
Katy Perry	Skip Marley	3	['5pD9x23lsoQr464mlmaKNJ', '6520aj0B4FSKGVuKNsOCOi', '5ndfVSDyPq90jaIUhNPeby']
