artist_1	artist_2	count	song_ids
Lil Baby	Lil Durk	21	['15bnyEOUVRkwWlxR4F7xzF', '3jweuceENR5zzn10LhcjPH', '4lUmnwRybYH7mMzf16xB0y', '1EXRmdtTA2IEnYGiuw9plD', '3T9BKc4kB7ukeNQrCqv6ZV', '3vJKLsUYcC7mARUTOMUPaJ', '62nb5YUYUqtYJhVPwRhCke', '5LtzwqIWPXKEYfVcaY3bjc', '5BCzsnN4U4OvOegjErHTUF', '5cAN3P7jWVf78gev1eF7TJ', '2ELp0EL65yitpfJYwc5983', '3E3pb3qH11iny6TFDJvsg5', '2L6lh2RmMs1yz4FQzdbwOn', '4nNw167LUp6j2VvuJdbtv8', '6dug6dIV40JMz2myhafHrm', '1huoY7hw3hGVGfuPPe9y8P', '3J4VKkUpLvomXJbn9ZAypO', '1EJIcDYXwSqipW5dFe4uJz', '3zWR0zS9p39c0FVkYkHfVF', '7eO7rOwH5qVD3UWpO97qTI', '6MSyik7EzWsHQjTOPLFBrr']
Young Stoner Life	Young Thug	13	['6755DFiZ7CWe2WMdTGW5C1', '2Zza7LeJBNz3R2xprlfrFS', '4X4cPQicoAfannkUFUXmi9', '7uZqvqXzzYMKrexKxdcGmd', '5hTVyxGfOKyBYhY8fgIIzT', '2RnpmGmVsvCBCb0d74O2N6', '6rTInqW3YECMkQsBEHw4sd', '2LRYaXXxkMrvSFyaSZHMPs', '16eZmQoeajKH8G2nPe2chk', '0ky8syPEVEfD7qCxMTW49X', '0GqaZ1L5KAXMNngAZbGvLf', '3kv3JzZg7Jq7vHmnMSYQ0r', '3GkEnNf2RWmdwkA2FfjQ3g']
Anderson .Paak	Bruno Mars	12	['7MAibcTli4IisCtbHKrGMh', '71l8BEtJPXXlWbV6hhTHWK', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '5U4laaEEChW8FOtZXCu8C7', '21afd9hCjpQ6lE5DPbcPHP', '4zm8xZiV5FxJu62EHEvZaT', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '5joiME4fAdb6FqrsXOs3u9', '2sXf2JdbB2GlNju00kw9WE', '4iN16F8JtVxG2UTzp3avGl']
Anderson .Paak	Silk Sonic	12	['7MAibcTli4IisCtbHKrGMh', '71l8BEtJPXXlWbV6hhTHWK', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '5U4laaEEChW8FOtZXCu8C7', '21afd9hCjpQ6lE5DPbcPHP', '4zm8xZiV5FxJu62EHEvZaT', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '5joiME4fAdb6FqrsXOs3u9', '2sXf2JdbB2GlNju00kw9WE', '4iN16F8JtVxG2UTzp3avGl']
Bruno Mars	Silk Sonic	12	['7MAibcTli4IisCtbHKrGMh', '71l8BEtJPXXlWbV6hhTHWK', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '5U4laaEEChW8FOtZXCu8C7', '21afd9hCjpQ6lE5DPbcPHP', '4zm8xZiV5FxJu62EHEvZaT', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '5joiME4fAdb6FqrsXOs3u9', '2sXf2JdbB2GlNju00kw9WE', '4iN16F8JtVxG2UTzp3avGl']
Gunna	Young Thug	9	['6755DFiZ7CWe2WMdTGW5C1', '6rTInqW3YECMkQsBEHw4sd', '7uZqvqXzzYMKrexKxdcGmd', '26PSkNzsEBx1BRRB4vY4n5', '4ZkQ2t966y0fmTW6TWNwR2', '2LRYaXXxkMrvSFyaSZHMPs', '0ky8syPEVEfD7qCxMTW49X', '0GqaZ1L5KAXMNngAZbGvLf', '2wSWcyp4Z8ObUaqlNMGd5h']
Gunna	Young Stoner Life	7	['6755DFiZ7CWe2WMdTGW5C1', '6rTInqW3YECMkQsBEHw4sd', '7uZqvqXzzYMKrexKxdcGmd', '0DVIjaENXsZIVNVJGbUIGt', '2LRYaXXxkMrvSFyaSZHMPs', '0ky8syPEVEfD7qCxMTW49X', '0GqaZ1L5KAXMNngAZbGvLf']
Ariana Grande	Doja Cat	4	['3jjBPF4NDMCU51psU8JPpR', '5GkQIP5mWPi4KZLLXeuFTT', '0FFsgUoFibYISzMxuGS61W', '2sQH02O2HBCPJCztBrCWNa']
Lil Tjay	Polo G	4	['3TDWIXarI4pfCrjXKr7RtQ', '6uFn47ACjqYkc0jADwEdj1', '4eNOLmx8r2IJAVKvBBL1jv', '6cQ08IpBxxfGcSKxqE3NmB']
Bas	J. Cole	4	['15qKrPi4Kg0z7g9HlwWyeb', '0GAyuCo975IHGxxiLKDufB', '4n6NDfYake476trCjJRNl0', '5BwQjRasNcdRPuVWKcHto2']
