artist_1	artist_2	count	song_ids
Quavo	Travis Scott	15	['628Ueb4sRiXApObhcU9iPU', '5vuiHi3QYbwcm1OKJOYnrf', '2GByM82VgSrwywP6MVZmsm', '4vwfOiyWxXeEdx4ejAJgdx', '7J6bnDDitOwfelaJNixHhL', '2bjwRfXMk4uRgOD9IBYl9h', '5TRaIECBIfSkeqkKoG6psm', '7CRVv14VLogIh8BZLcRpJM', '4ceMuukXWzAQRYRYXalJMS', '6urLjX35oXXRYtcH1b3dCh', '7mJ2RZgc9MDpiQBijvPYFX', '4RgoqOBE34Q6zZj8K7RUAx', '5RRw66jDLIzgIqwA7ABJ9o', '3Ytr1SUCUi6J3L9dRFx5iH', '7bTH8LgGSwyNNE4r1k95Zp']
Huncho Jack	Quavo	13	['628Ueb4sRiXApObhcU9iPU', '5vuiHi3QYbwcm1OKJOYnrf', '2GByM82VgSrwywP6MVZmsm', '4vwfOiyWxXeEdx4ejAJgdx', '7J6bnDDitOwfelaJNixHhL', '7CRVv14VLogIh8BZLcRpJM', '5TRaIECBIfSkeqkKoG6psm', '4ceMuukXWzAQRYRYXalJMS', '6urLjX35oXXRYtcH1b3dCh', '7mJ2RZgc9MDpiQBijvPYFX', '4RgoqOBE34Q6zZj8K7RUAx', '5RRw66jDLIzgIqwA7ABJ9o', '7bTH8LgGSwyNNE4r1k95Zp']
Huncho Jack	Travis Scott	13	['628Ueb4sRiXApObhcU9iPU', '5vuiHi3QYbwcm1OKJOYnrf', '2GByM82VgSrwywP6MVZmsm', '4vwfOiyWxXeEdx4ejAJgdx', '7J6bnDDitOwfelaJNixHhL', '7CRVv14VLogIh8BZLcRpJM', '5TRaIECBIfSkeqkKoG6psm', '4ceMuukXWzAQRYRYXalJMS', '6urLjX35oXXRYtcH1b3dCh', '7mJ2RZgc9MDpiQBijvPYFX', '4RgoqOBE34Q6zZj8K7RUAx', '5RRw66jDLIzgIqwA7ABJ9o', '7bTH8LgGSwyNNE4r1k95Zp']
Calvin Harris	Funk Wav	8	['0P6AWOA4LG1XOctzaVu5tt', '7iDxZ5Cd0Yg08d4fI5WVtG', '5bcTCxgc7xVfSaMV3RuVke', '0Ws8D3EWUDgY962Xftb0h5', '60APt5N2NRaKWf5xzJdzyC', '4KaIJ1FWXUoAAnOts1YWjD', '0lMbuWUpfTWhEmOKxppEau', '7tr2za8SQg2CI8EDgrdtNl']
A$AP Rocky	Lana Del Rey	6	['5QqyRUZeBE04yJxsD1OC0I', '0T8qHE4gQPf8g9KjvjNmDq', '5JwLhFNrXw49pn3HQqu02G', '35dgKHT2TLjpXAIFUPlGv2', '03hqMhmCZiNKMSPmVabPLP', '3tWa5qmAJ2OsHV6KxNZBxc']
Maroon 5	SZA	6	['04JL2liXXV9B9coeGuUsPw', '5SDCeGVT08a1RMXIBJF2O5', '3hBBKuWJfxlIlnd9QFoC8k', '6YVpU5vVxezJCYeQUxIkRT', '4nYsmWkuTaowTMy4gskmBw', '4mxWSdf71VFO52qFeY0fZt']
Jonas Blue	William Singe	4	['0NiXXAI876aGImAd6rTj8w', '4GEQd6D1NeNjpf0pbOgJSO', '4xlrALxuaCf9yZBHJeTSG6', '47OVNnZJzIkrsEiZ4n187p']
Hailee Steinfeld	Machine Gun Kelly	4	['1i7iLxK9oQSo2uPxyVldRf', '77lGafvlU68CeHgB2pkHC9', '0BSd5u6lQJWDoNVMuBYBiA', '5DEp4UmhxN7OLnYQacWZhh']
A$AP Rocky	Playboi Carti	4	['5QqyRUZeBE04yJxsD1OC0I', '35dgKHT2TLjpXAIFUPlGv2', '0T8qHE4gQPf8g9KjvjNmDq', '5JwLhFNrXw49pn3HQqu02G']
Lana Del Rey	Playboi Carti	4	['5QqyRUZeBE04yJxsD1OC0I', '35dgKHT2TLjpXAIFUPlGv2', '0T8qHE4gQPf8g9KjvjNmDq', '5JwLhFNrXw49pn3HQqu02G']
