artist_1	artist_2	count	song_ids
Anderson .Paak	Bruno Mars	12	['7MAibcTli4IisCtbHKrGMh', '71l8BEtJPXXlWbV6hhTHWK', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '5U4laaEEChW8FOtZXCu8C7', '21afd9hCjpQ6lE5DPbcPHP', '4zm8xZiV5FxJu62EHEvZaT', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '5joiME4fAdb6FqrsXOs3u9', '2sXf2JdbB2GlNju00kw9WE', '4iN16F8JtVxG2UTzp3avGl']
Anderson .Paak	Silk Sonic	12	['7MAibcTli4IisCtbHKrGMh', '71l8BEtJPXXlWbV6hhTHWK', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '5U4laaEEChW8FOtZXCu8C7', '21afd9hCjpQ6lE5DPbcPHP', '4zm8xZiV5FxJu62EHEvZaT', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '5joiME4fAdb6FqrsXOs3u9', '2sXf2JdbB2GlNju00kw9WE', '4iN16F8JtVxG2UTzp3avGl']
Bruno Mars	Silk Sonic	12	['7MAibcTli4IisCtbHKrGMh', '71l8BEtJPXXlWbV6hhTHWK', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '5U4laaEEChW8FOtZXCu8C7', '21afd9hCjpQ6lE5DPbcPHP', '4zm8xZiV5FxJu62EHEvZaT', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '5joiME4fAdb6FqrsXOs3u9', '2sXf2JdbB2GlNju00kw9WE', '4iN16F8JtVxG2UTzp3avGl']
Ariana Grande	Doja Cat	4	['3jjBPF4NDMCU51psU8JPpR', '5GkQIP5mWPi4KZLLXeuFTT', '0FFsgUoFibYISzMxuGS61W', '2sQH02O2HBCPJCztBrCWNa']
Bas	J. Cole	4	['15qKrPi4Kg0z7g9HlwWyeb', '0GAyuCo975IHGxxiLKDufB', '4n6NDfYake476trCjJRNl0', '5BwQjRasNcdRPuVWKcHto2']
Drake	Young Thug	3	['4KDNRh9Oor80z3XIxdWlui', '0k1WUmIRnG3xU6fvvDVfRG', '6rTInqW3YECMkQsBEHw4sd']
Fivio Foreign	Polo G	3	['4CPcZHzSvIBM8AKhdHUwnL', '4eNOLmx8r2IJAVKvBBL1jv', '6cQ08IpBxxfGcSKxqE3NmB']
Tems	Wizkid	3	['5FG7Tl93LdH117jEKYl3Cm', '1MZtr7IH5qtjIkqrXj8WOJ', '1mSdbey7RstGLY2udgXv74']
Baby Keem	Kendrick Lamar	3	['7Bpx2vsWfQFBACRz4h3IqH', '0UTyLmkQgPOEIz95OVAJTR', '3QFInJAm9eyaho5vBzxInN']
Justin Bieber	The Kid LAROI	3	['5HCyWlXZPP0y6Gqq8TgA20', '5PjdY0CKGZdEuoNab3yDmX', '137mSruegm1u6x9NvwiagR']
Playboi Carti	Trippie Redd	3	['5gZYpjakt37G3c58FKcQwJ', '2BITQ360Knh6qNAOqR7Dyq', '6iBlllot0wdy8f7V5t8OnR']
Ed Sheeran	Taylor Swift	3	['4IQkfUsrwXol38VV3U7t7T', '5uQQcvcXoCwKPK5sYvarzO', '7qEUFOVcxRI19tbT68JcYK']
Kings	Sons Of Zion	3	['7caFVygWyV6WfNcn5RrXDQ', '4zcFipmPhbPHvFf24aO56K', '1tkkNjRgaKPO9OnE3jC6UP']
Russ Millions	Tion Wayne	3	['6uvMKqNlrSvcC4NaKnrwjZ', '2qbkYhZy5gNl8HrK2XwddI', '3CVb6hkMrlF7eHhXi5B3PZ']
Dimension	Sub Focus	2	['507UUx311ghfFTMSuHUeyS', '2sYRuFa5N6FJJcO7vE67XD']
Drake	Travis Scott	2	['4KDNRh9Oor80z3XIxdWlui', '40iJIUlhi6renaREYGeIDS']
Travis Scott	Young Thug	2	['4KDNRh9Oor80z3XIxdWlui', '7uZqvqXzzYMKrexKxdcGmd']
