artist_1	artist_2	count	song_ids
Gidi Gov	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Gidi Gov	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Gidi Gov	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
Gidi Gov	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Gidi Gov	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Gidi Gov	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Gidi Gov	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	Moshe Peretz	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	Nasrin Kadri	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	Noa Kirel	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	Omer Adam	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	Roni Dalumi	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	Rotem Cohen	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	Static & Ben El	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	Subliminal	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	אלה לי	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Mooki	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	Nasrin Kadri	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	Noa Kirel	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	Roni Dalumi	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	Rotem Cohen	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	Static & Ben El	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	Subliminal	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	אלה לי	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Moshe Peretz	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	Noa Kirel	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	Omer Adam	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	Roni Dalumi	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	Rotem Cohen	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	Subliminal	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	אלה לי	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Nasrin Kadri	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	Roni Dalumi	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	Rotem Cohen	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	Static & Ben El	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	Subliminal	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	אלה לי	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Noa Kirel	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	Roni Dalumi	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	Rotem Cohen	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	Static & Ben El	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	Subliminal	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	אלה לי	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Omer Adam	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	Rotem Cohen	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	Static & Ben El	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	Subliminal	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	אלה לי	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Roni Dalumi	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	Static & Ben El	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	Subliminal	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	אלה לי	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Rotem Cohen	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
Static & Ben El	Subliminal	1	['7v0VSCjykfoquXKK91Pt7s']
Static & Ben El	אלה לי	1	['7v0VSCjykfoquXKK91Pt7s']
Static & Ben El	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Static & Ben El	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Static & Ben El	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Static & Ben El	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Static & Ben El	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Static & Ben El	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
Subliminal	אלה לי	1	['7v0VSCjykfoquXKK91Pt7s']
Subliminal	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
Subliminal	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
Subliminal	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
Subliminal	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
Subliminal	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
Subliminal	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
Subliminal	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
אלה לי	אליעד	1	['7v0VSCjykfoquXKK91Pt7s']
אלה לי	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
אלה לי	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
אלה לי	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
אלה לי	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
אלה לי	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
אלה לי	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
אליעד	אנה זק	1	['7v0VSCjykfoquXKK91Pt7s']
אליעד	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
אליעד	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
אליעד	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
אליעד	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
אליעד	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
אנה זק	ליאור נרקיס	1	['7v0VSCjykfoquXKK91Pt7s']
אנה זק	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
אנה זק	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
אנה זק	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
אנה זק	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
ליאור נרקיס	מרגי	1	['7v0VSCjykfoquXKK91Pt7s']
ליאור נרקיס	סטפן לגר	1	['7v0VSCjykfoquXKK91Pt7s']
ליאור נרקיס	עדן אלנה	1	['7v0VSCjykfoquXKK91Pt7s']
ליאור נרקיס	רמי קלינשטיין	1	['7v0VSCjykfoquXKK91Pt7s']
