artist_1	artist_2	count	song_ids
Anderson .Paak	Bruno Mars	9	['7MAibcTli4IisCtbHKrGMh', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '4iN16F8JtVxG2UTzp3avGl', '21afd9hCjpQ6lE5DPbcPHP', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '2sXf2JdbB2GlNju00kw9WE', '71l8BEtJPXXlWbV6hhTHWK']
Anderson .Paak	Silk Sonic	9	['7MAibcTli4IisCtbHKrGMh', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '4iN16F8JtVxG2UTzp3avGl', '21afd9hCjpQ6lE5DPbcPHP', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '2sXf2JdbB2GlNju00kw9WE', '71l8BEtJPXXlWbV6hhTHWK']
Bruno Mars	Silk Sonic	9	['7MAibcTli4IisCtbHKrGMh', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '4iN16F8JtVxG2UTzp3avGl', '21afd9hCjpQ6lE5DPbcPHP', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '2sXf2JdbB2GlNju00kw9WE', '71l8BEtJPXXlWbV6hhTHWK']
Justin Bieber	The Kid LAROI	3	['5HCyWlXZPP0y6Gqq8TgA20', '5PjdY0CKGZdEuoNab3yDmX', '137mSruegm1u6x9NvwiagR']
Ariana Grande	Doja Cat	3	['3jjBPF4NDMCU51psU8JPpR', '2sQH02O2HBCPJCztBrCWNa', '0FFsgUoFibYISzMxuGS61W']
Ed Sheeran	Taylor Swift	3	['4IQkfUsrwXol38VV3U7t7T', '5uQQcvcXoCwKPK5sYvarzO', '7qEUFOVcxRI19tbT68JcYK']
YOASOBI	ミドリーズ	3	['058M95ZRgEcXb4sQzTaEHh', '24SMQ3rO4edaTk9ySaMTqI', '0yzX8MYYJHw7A3PLvgEc7e']
Anne-Marie	Niall Horan	2	['3fGW43fnu3OHEw6ohTC2Bw', '5zqObw7wjBgL9TDiAymxPn']
Justin Bieber	benny blanco	2	['4y4spB9m0Q6026KfkAvy9Q', '3S8jK1mGzQi24ilFb45DAZ']
Drake	Lil Baby	2	['37Nqx7iavZpotJSDXZWbJ3', '65OVbaJR5O1RmwOQx0875b']
