artist_1	artist_2	count	song_ids
Stig Brenner	Unge Ferrari	14	['7sSzOLXp1cPQSjmMQzZDAO', '4zIL7wLlVdNvX4Vb4wk7ty', '4UElKDk71wDMEsTcLcNkZl', '5yoJTXh1l5pG9nIRkr5mCd', '4Gca0CBLxwLPRj49wUZg3i', '3dBdrMZUUFTl8LBiIQdYbG', '7ixI6q7kkgTHCSoDxtRHy6', '1DUV804sMqGUrZEYOgX9ly', '4poWNAYYrDbHsT85w4zKI0', '7kGfFaV7D81oKYqlPkPabO', '1tsoo3ozGajE3i2ie9Insw', '2n0rffFw717Idfm9WwyYf2', '643pOINTU12c6EaiMLd9Bf', '3WSFb1npSDgcmQuobOz8xM']
Kurt Nilsen	The Norwegian Radio Orchestra	13	['7cN3fDOvBnZMUlWmJvAEE3', '44PlwWxz3q10i2WrznihX4', '74yQRKUunP1sRjnnMks4SG', '0zCU35nRISaqZqlUXNEL5Z', '5Nsnr6aTiNzECvns3OFcFx', '514a6jNU8B1KS7QV387ZUU', '2ifg75WFpqvJouvoVaD354', '4XDOmQvj2lPwDL3JsKQVR1', '0WFyQgDzbQCfJuxcHW4Zrt', '7o9vEeQTc1UEnizHDvkluA', '5WEFnS38UuTJzEPsGiYGMS', '3RRkd1ShkedrtLq8F5XqbT', '2KKXOhM6ZvffZIUJaI8UXB']
Anderson .Paak	Bruno Mars	12	['7MAibcTli4IisCtbHKrGMh', '71l8BEtJPXXlWbV6hhTHWK', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '5U4laaEEChW8FOtZXCu8C7', '21afd9hCjpQ6lE5DPbcPHP', '4zm8xZiV5FxJu62EHEvZaT', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '5joiME4fAdb6FqrsXOs3u9', '2sXf2JdbB2GlNju00kw9WE', '4iN16F8JtVxG2UTzp3avGl']
Anderson .Paak	Silk Sonic	12	['7MAibcTli4IisCtbHKrGMh', '71l8BEtJPXXlWbV6hhTHWK', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '5U4laaEEChW8FOtZXCu8C7', '21afd9hCjpQ6lE5DPbcPHP', '4zm8xZiV5FxJu62EHEvZaT', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '5joiME4fAdb6FqrsXOs3u9', '2sXf2JdbB2GlNju00kw9WE', '4iN16F8JtVxG2UTzp3avGl']
Bruno Mars	Silk Sonic	12	['7MAibcTli4IisCtbHKrGMh', '71l8BEtJPXXlWbV6hhTHWK', '7sMBvZCSUl99bJLXZaLa0b', '7ozvuHnA1zWzuTvReLChVL', '5U4laaEEChW8FOtZXCu8C7', '21afd9hCjpQ6lE5DPbcPHP', '4zm8xZiV5FxJu62EHEvZaT', '7HEWQj82REyDOKMAAlB9pc', '1LPSkqVhWVRUkKE03YUkpB', '5joiME4fAdb6FqrsXOs3u9', '2sXf2JdbB2GlNju00kw9WE', '4iN16F8JtVxG2UTzp3avGl']
Hver gang vi møtes	Maria Mena	8	['55BGLLc3p9tqEU4bZzpCFD', '768b9r7qOo0ZSFriseCX6L', '1JKPQ1LcpnFPpL93EcHQ1Y', '3CjgnAIAtDSpabk4WxU5Tq', '0tSNRUX4Bw77JX9RpaWGLs', '7eaKIzGjtN6QwK4uaLiRms', '3WQ5706YzGJvbSfLqU0rzm', '3NCqGZ14yQJDBLB5UnOPFW']
Hver gang vi møtes	Trygve Skaug	8	['55BGLLc3p9tqEU4bZzpCFD', '4JHNh5OVHGxr4ySGtob4L9', '51lOAGrRIbsadEcv85MKTg', '5kuSGgrLKPaniKu8tnxNBs', '3WQ5706YzGJvbSfLqU0rzm', '5uZs9wLM3n34DhrA8qMUCB', '2PrYFgtn34UQWLK8hSPTOh', '08XhUaCWXJzcM02yyVaF6T']
Agnete Saba	Hver gang vi møtes	6	['63HGbNt0F71VkMEEX4oOtm', '6GpActj9dEHHObxxaTqM61', '0yl9TJLd0gABqBVrAklh0k', '6tXmRWu5DIIhjeiQFRzj66', '1lhpVMeCq68re8o3JOLFyf', '55456yrJeyGHxhp1kzX07e']
Hkeem	Hver gang vi møtes	6	['1ENTqlpVncM8kXkuaGyIo7', '3aBrhrvnG85btyhrD9CHM0', '2MV1V7qMUHJAsuj8L4eO8L', '5S9wW1estKPUNLO6ZlNVJZ', '7G5LHVsLpVIMjDsWJIgDNW', '44VZ1hXjNyxibJ4TQ2HvP3']
Hver gang vi møtes	Staysman	6	['7r6MXsdmBEuzWALRWCVqz3', '6SC1KQTIyQPPmPDhS2JdoA', '6nqJPkmQW87hCdYUCD767S', '3ZwZaHL8gBSGDEUaUc2bpV', '1iCjYrupvHFPXlauK7Vu25', '1c0rrVHHr8MURrRJhGtlnR']
