song_id,title,artist,classification,valid_source,valid_row_count,invalid_row_count,observed_statuses
33UKxyd5TTGBrQTsxOsLAf,雙雙,Gin Lee,PENDING_RETRY,,0,0,
33UtdINzmhT9Q8ldLkFtAz,Ogen Dicht,Typhoon,PENDING_RETRY,,0,0,
33VBtWiVr3RFzGdmh9sIB6,Prefiero,Miriam Rodríguez,PENDING_RETRY,,0,0,
33VNLJpKEeCfSnHMq8ZX8o,Move Your Body,"Wisin, Timbaland, Bad Bunny",PENDING_RETRY,,0,0,
33VQVqXF83sxDrK2AdXBrC,Ilusion,Elite Beats,PENDING_RETRY,,0,0,
33Va5mHYSweB26k0OsZAdu,100 Años,"Carlos Rivera, Maluma",PENDING_RETRY,,0,0,
33WMIcXCJD4zUhlIqKcbu3,Ses Etme,Athena,PENDING_RETRY,,0,0,
33WkEtPjRc9ATkd1nV1vkQ,Da gori v lyubov,Preslava,PENDING_RETRY,,0,0,
33WwBBS0kVcHBvb3iuVRY0,COCA,"Bizzey, Yung Felix, Josylvio, Rockywhereyoubeen",PENDING_RETRY,,0,0,
33XAmcT5fPi1USyjAFCMcC,J. Gotti,View,PENDING_RETRY,,0,0,
33XCmHpWcIEeSNBgEDi4Mx,Streets of Gold,Isaiah Firebrace,PENDING_RETRY,,0,0,
33Xd0gRmLMzStrrWccKwuH,Pensando en Ti,"Anuel AA, Wisin",PENDING_RETRY,,0,0,
33XiidS7dA3P3hEOMKEDe6,Syncopate,Joe Mann,PENDING_RETRY,,0,0,
33XpA8o3JGPuBs227lWvCb,Mom I'm Sorry 2559,YOUNGOHM,PENDING_RETRY,,0,0,
33YVhFLix85OsybHSci5bX,Neonwest,"Marteria, DJ Koze",PENDING_RETRY,,0,0,
33Z4RmAiqCh656hc4CXwpN,DURMA,"BEGE, Boslen",PENDING_RETRY,,0,0,
33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",Mobb Deep,PENDING_RETRY,,0,0,
33a5I5tDvZoI3iIucwrho5,lutang,jikamarie,PENDING_RETRY,,0,0,
33aFcnhTtspzVAsf6OQv8W,Kleenex,The Black Skirts,PENDING_RETRY,,0,0,
33aYqVQ4EviRTd0BmHFxpF,Sterben kannst du überall,Trailerpark,PENDING_RETRY,,0,0,
33aa78WCblXI2Na0jbMQKm,Eyes Wide Shut,Hugo Helmig,PENDING_RETRY,,0,0,
33b2wX9d0kxqxhi7lcsC1A,Unica,Ozuna,PENDING_RETRY,,0,0,
33bKIHZp6xQpVCa5bBwhBb,Inanma,Motive,PENDING_RETRY,,0,0,
33bURv895AN4FkBvgFo2dx,Woman,Harry Styles,PENDING_RETRY,,0,0,
33bUxQsbrR2Ue2sS9o1Naf,None To Me,Takeoff,PENDING_RETRY,,0,0,
33bb4ipPqbeTdZLOAix27Z,Megahit,Anson Lo 盧瀚霆,PENDING_RETRY,,0,0,
33bs40fm9vvhv4BITizYUy,Jeď Tvrdě Nebo Jeď Domu,Yzomandias,PENDING_RETRY,,0,0,
33bvC9R7Z68JDY4a2CgmV0,Feel Right Bounce (Rmx),"7th Ward Shorty, Big Freedia",PENDING_RETRY,,0,0,
33c5MYdr80WqXws9pj06b4,水刑物語,Jer 柳應廷,PENDING_RETRY,,0,0,
33cC3LaUc1PHY2iWqFU7kv,On va s'aimer,Gilbert Montagné,PENDING_RETRY,,0,0,
33cCOORAQlpRydodJGRtqg,LMP,Gringe,PENDING_RETRY,,0,0,
33cbqmP8VaudWC4HQwvxRf,CASTRO (feat. $ouley),La Fève,PENDING_RETRY,,0,0,
33cgyHfqOMbCaGscjTy4kF,你的電話,脫拉庫,PENDING_RETRY,,0,0,
33d6rJoYPXAZsSDcog3cV8,Dieses Leben,Fynn Kliemann,PENDING_RETRY,,0,0,
33dAt2qIBiEHOEZ3MwB2GW,Da,Kollegah,PENDING_RETRY,,0,0,
33dLYyEIRqEipCuLb8z1l0,La dolce vita,Lacrim,PENDING_RETRY,,0,0,
33dNxl8o2VT4q5a1t5mkJJ,Burnout,Calby,PENDING_RETRY,,0,0,
33dW62NGW8qEGUvjxU5EC9,Perjantai 13.,Nikke Ankara,PENDING_RETRY,,0,0,
33df54bZLSZJlVdtqOWzJX,На что я дрочу,Husky,PENDING_RETRY,,0,0,
33diPovBu4Vxw4k83wrKmB,หนึ่งคืน,Atom Chanakan,PENDING_RETRY,,0,0,
33dnpbzPvDf9WRtkfECfXu,Disco,"Mente Fuerte, Raffie Raff, Saske",PENDING_RETRY,,0,0,
33eESsruhLOAShjK4c4Upr,ROTAȚIE,"Nane, Amuly, Credit, Solomon",PENDING_RETRY,,0,0,
33eavFZJbPDwFo2C6CApgX,Frio Pinguino (Remix),"Marconi Impara, Darell, El Alfa, Pusho, Jon Z",PENDING_RETRY,,0,0,
33eocH0qchMAPT0lMzOo8G,Tähti Täis On Öö,Karl-Erik Taukar,PENDING_RETRY,,0,0,
33epNzNWrhBIFzZzTsb61n,Cute (Stop Lah Being So Cute),"Harith Zazman, MFMF., LOCA B",PENDING_RETRY,,0,0,
33ewFPUsadtSoV5iraFnlO,Mind Mirror,Raveheart,PENDING_RETRY,,0,0,
33ezwwAummI5vN1hFABJ7h,Kun Suomi Putos Puusta,Ismo Alanko,PENDING_RETRY,,0,0,
33fMPjjVBkz6X1xgHTIcwi,Deserve,Christina Aguilera,PENDING_RETRY,,0,0,
33g4LmRrWddOvMLnynSktj,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,George Henrique & Rodrigo,PENDING_RETRY,,0,0,
33gTt1VY5x0ApP28WNFdu6,SOLO SEX,"Massimo Pericolo, Crookers, Nic Sarno",PENDING_RETRY,,0,0,
33gwZOGJWEZ7dRWPqPxBEZ,Wolves (feat. Post Malone),Big Sean,PENDING_RETRY,,0,0,
33h8LiJfQlgZ6r4O3an4i4,Erstatning (feat. David Dieu),Katie Keller,PENDING_RETRY,,0,0,
33hevo61GnnDcaPMosLb66,Şarkılar Sokaklara Ait,"kaan.ak47, Masher, Motive, UZI",PENDING_RETRY,,0,0,
33i3xxHB4YSYGYbtJrwwO8,Foreword (feat. Rex Orange County),"Tyler, The Creator",PENDING_RETRY,,0,0,
33i76siNTo39XfYo8oqEzY,Gía,Haffi Haff,PENDING_RETRY,,0,0,
33iT3v4bl98iXBzqXD3Xx9,All the Works of Nature Which Adorn the World - Aurorae,Nightwish,PENDING_RETRY,,0,0,
33ilBXkholjJ0dVFyTu8kR,Calma,Vitão,PENDING_RETRY,,0,0,
33j3dDGEbBVSIYduVTGQIz,Beweging,Hef,PENDING_RETRY,,0,0,
33jMB6XuRKDL6TS8p3fuFb,Tills vi dör,lovad,PENDING_RETRY,,0,0,
33jQIRPFU5IksQYUPVeopi,Tanta Roba Anthem (feat. Guè Pequeno),Gemitaiz,PENDING_RETRY,,0,0,
33jaF6gknsRif8HzH1RMAB,Late Night,Luciano,PENDING_RETRY,,0,0,
33jkMdKuFj4hUw2Ondia2q,Ekki Thing (ft. SVAVA),Luigi,PENDING_RETRY,,0,0,
33jnfmDEJXHXTQqxs7YPD0,Dinosauruksii,Ellinoora,PENDING_RETRY,,0,0,
33k2G8hREO3QbEkWx3PC6G,DAM 2 (il ritorno),"Il Pagante, MadMan",PENDING_RETRY,,0,0,
33ka1qGDKt9PGN1V2xTL2M,Hello Mo’Girl,"Mr JazziQ, JazziDisciples, Focalistic, Busta 929",PENDING_RETRY,,0,0,
33koOQs551ijjVmLbmrcDc,Yellow - Live from Spotify London,Coldplay,PENDING_RETRY,,0,0,
33m7jeZJqPuuV2YZoF5yEs,"Hardum Humdum (From ""Ludo"")","Pritam, Arijit Singh",PENDING_RETRY,,0,0,
33mY3sF8XU5HzmcqXB9jog,Zombiler,Anıl Güntekin,PENDING_RETRY,,0,0,
33miN56mlzov08gZ89H6qF,I Wanna Be Romanticized,$uicideboy$,PENDING_RETRY,,0,0,
33mubZ3Wh1QEpoVSagdzEu,The Wave,"R3HAB, Lia Marie Johnson",PENDING_RETRY,,0,0,
33nKHjwAjChGvJYV0XhBnz,Shape Of You - Operación Triunfo 2017,"Amaia, Roi Méndez",PENDING_RETRY,,0,0,
33nmvvkdEwtIXm9m0fL94y,Pikku Heidi,Maija Vilkkumaa,PENDING_RETRY,,0,0,
33o0xXMPY41CWwDTnxyM5Z,2Drunk,Nick Jonas,PENDING_RETRY,,0,0,
33o5B8veTEuqEzkcJrWnN2,TWILIGHT,RADWIMPS,PENDING_RETRY,,0,0,
33oa8eBULsFczJuIWLNzDt,On/Off,ROTE MÜTZE RAPHI,PENDING_RETRY,,0,0,
33ofR90chZpiMYtadghXAR,Fekszünk a strandon,Bagossy Brothers Company,PENDING_RETRY,,0,0,
33ogSAFEaV8FZPIHG3rF0a,Helikopter,"ODZ, Young Earth Sauce",PENDING_RETRY,,0,0,
33ogyzd2pWbvvgO3o7z7FL,Interlude,Lr Ley Del Rap,PENDING_RETRY,,0,0,
33ohxm0sQJPUiriEf6uOxo,Not your mother,Lolita Zero,PENDING_RETRY,,0,0,
33p2553u3Zvbh04PidSRSD,9,SNIK,PENDING_RETRY,,0,0,
33pcmSPeqpP7EjUOBd2dZM,Apoteket,"Greekazo, DnoteOnDaBeat, Yei Gonzalez",PENDING_RETRY,,0,0,
33pt2QABPDdXSsbOhHD32S,Moja Zóna,"Momo, Rytmus",PENDING_RETRY,,0,0,
33q6UPpjR3k66k1oxwFbzD,Call My Name! (COLLAR214 ver.),COLLAR,PENDING_RETRY,,0,0,
33rWjlS98fiXLIqHu0EKQU,Podme bratia do Betlehema,Tublatanka,PENDING_RETRY,,0,0,
33rp9HxDEoriuRUOr0iWpX,Come Back,NCT 127,PENDING_RETRY,,0,0,
33sckT4uvJVp7cHITx8f2E,Poi si romperanno,chiello,PENDING_RETRY,,0,0,
33skf5kFJxNOCwOpbehuD4,Vendetta Wetter,Kollegah,PENDING_RETRY,,0,0,
33t6t2KXFNsELA0hFIODdM,Mä oon Stigi,Stig Dogg,PENDING_RETRY,,0,0,
33tNYw9oMtSkGe27NpgS64,WORKIN ME,Quavo,PENDING_RETRY,,0,0,
33tQxnt1Q1kuJXN5TfrMDA,Main Squeeze (feat. Young T & Bugsey),Unknown T,PENDING_RETRY,,0,0,
33tRk3KYddY2wDou033VRE,Någonstans i Stockholm,Alex Järvi,PENDING_RETRY,,0,0,
33txTXgQioQ5eaXc7yWd67,White Night,NCT 127,PENDING_RETRY,,0,0,
33uOt7pvIrUQb0pwwd4TKi,水火相容,九澤CP,PENDING_RETRY,,0,0,
33uQa7JAKQKfqKXRDrPFQd,Biz,"GNG, Murda, UZI, Stap",PENDING_RETRY,,0,0,
33uSVRloZKosKDrGz4eIGS,Lonely night,BEN,PENDING_RETRY,,0,0,
33uflOj28fRRw5A7xDc8qj,Jackpot,"Stormy, Tagne",PENDING_RETRY,,0,0,
33v8x9hrccmn9y8vcvZEtr,Unhappy,Lukas Graham,PENDING_RETRY,,0,0,
33vRVxooOuQJ1MeKO6ye8r,Eerlijk,"LouiVos, Mula B",PENDING_RETRY,,0,0,
33vvps1H4uYrgFanBZh5eA,Op En Neer (Heen En Weer),Snollebollekes,PENDING_RETRY,,0,0,
33wHYQYh10c3XmaAtGkTEn,Weg Van Jou,Suzan & Freek,PENDING_RETRY,,0,0,
33wTsVNVpHzCbBceggG3F8,2naamaa,Sexmane,PENDING_RETRY,,0,0,
33wXgh75vrjtrnGz95UHjW,Hola Migos,Séra Bjössi,PENDING_RETRY,,0,0,
33weHbON0j21ZPUMc0ZKTt,Đúng Cũng Thành Sai,Mỹ Tâm,PENDING_RETRY,,0,0,
33wiNTgVDVM2OntTy8YZnM,Girl,Motohiro Hata,PENDING_RETRY,,0,0,
33wxeEjRnPZm2ievD2Ryuu,深愛著,Queen Wei,PENDING_RETRY,,0,0,
33xXoj49p8LSUqIsRPxFOO,Bloqueame,"Simon la Letra, Pablo Chill-E",PENDING_RETRY,,0,0,
33xrhC6KmGnt4pemTc2yiv,Ajándék,Paulina,PENDING_RETRY,,0,0,
33xtExSb4bgcTfSEVi7ibN,纖維,Sandy Lam,PENDING_RETRY,,0,0,
33yBcb2caSp1dZWhKqiUK0,Vergeet De Tijd,"Regi, Camille",PENDING_RETRY,,0,0,
33yVWwszAfmKPWIYCPBJOq,J'ATTENDAIS,Sneazzy,PENDING_RETRY,,0,0,
33yucPPvFXgtMnbNhV2PRL,Queens,Saara Aalto,PENDING_RETRY,,0,0,
33z5crv3IO5U2BOi8xod92,Something New (feat. Ty Dolla $ign),Wiz Khalifa,PENDING_RETRY,,0,0,
33zBIA3cUXhfwb0ULXNVNo,HAAT,Josylvio,PENDING_RETRY,,0,0,
33zIhQOVgPmUIYwubdzmMW,T'es une galère,Sofiane,PENDING_RETRY,,0,0,
33zYqYIiUu2dGvVqfEZOb9,Euphoria,"Radikal Chef, Dokkeytino, Separ",PENDING_RETRY,,0,0,
33zcmmElV1YbRZe57biUjg,Celoso,Lele Pons,PENDING_RETRY,,0,0,
33zd1WSs9Uj63lzg9eiq8t,Seni Sevmiyorum,Patron,PENDING_RETRY,,0,0,
340K7rGGh4wWbzTlUebHGs,Pan-Fried (feat. Kojo Funds),"Kojo Funds, Kano",PENDING_RETRY,,0,0,
340MmM9KrmT5mwIA7Uu2wI,Pre Teba,Sima,PENDING_RETRY,,0,0,
340UVheS8z3ncW9TTUhAbc,Nightmare,Halsey,PENDING_RETRY,,0,0,
340XDhzmoHiXK9sVzFz8eh,KLIK KLIK KLIK,AMAL,PENDING_RETRY,,0,0,
340lZ0e8ZjEXO95qLg44pY,Jalapeño,"El Alfa, Doble T & El Crok",PENDING_RETRY,,0,0,
341lTIxmhybbQsgydwJiFx,Stuntin' On You (feat. DaBaby),Tyla Yaweh,PENDING_RETRY,,0,0,
341rbmTPUuvv5LTnbRRUd2,Nechcem Byť Mladý,Kontrafakt,PENDING_RETRY,,0,0,
341sGrMilGpcDSy39m2psK,Senora,"Sleiman, Jimilian",PENDING_RETRY,,0,0,
341x3oBJwcd65FjyqScrff,Beleaua din Militari,Mgk666,PENDING_RETRY,,0,0,
342pJxy678kgQrZXCL9RG7,Urvashi,Yo Yo Honey Singh,PENDING_RETRY,,0,0,
342slbIKGo6MHyCdg151aA,田,Hebe Tien,PENDING_RETRY,,0,0,
342zJCxrOwcME1KQ8G0hIW,Petrolheadz,"Siwers, Pezet, Kukon, AMEN HEWRA, Phunk'ill",PENDING_RETRY,,0,0,
3435vgpVCYQURWDs2V0PHL,VIBE,Sneazzy,PENDING_RETRY,,0,0,
343GDRsO2TIfNqxvvVyUsv,Emlékszem (Road Movie),AWS,PENDING_RETRY,,0,0,
343HgC6SVFtTAgMPlGoNjn,SÚBELE EL VOLUMEN,"Daddy Yankee, Myke Towers, Jhay Cortez",PENDING_RETRY,,0,0,
343ON2TFzGoYjASRj60I6M,"Marmellata (feat. Rosa Chemical, Tony Effe & Radical)",Wayne Santana,PENDING_RETRY,,0,0,
343YBumqHu19cGoGARUTsd,Fake Love,Drake,PENDING_RETRY,,0,0,
343h24Uy9IRzZNLUj4NPcn,Beke Le Beke,"Makhadzi, Vee Mampeezy",PENDING_RETRY,,0,0,
344Ichj4EZr5C84g1vvisk,Asi Eh,"Miky Woodz, Tainy",PENDING_RETRY,,0,0,
344cR5OAdUkFqDPugJUlFi,Man in the Moon (feat. Dagny),LCAW,PENDING_RETRY,,0,0,
34530rdrBEzkSbizzL2F7E,Rurouni Kenshin,"Rio, Fi Vita Sigma",PENDING_RETRY,,0,0,
345PmP4x3YDO8QHooxg1ze,คืนนี้,"DABOYWAY, Wonderframe",PENDING_RETRY,,0,0,
345ZokGUFuUTPhh6P5NxCY,Rue de Moscou,Eddy de Pretto,PENDING_RETRY,,0,0,
345yLwfsPPOfdKGXPSkiZi,ÚTÓPÍA,Amma,PENDING_RETRY,,0,0,
347EQaveqzOl32pVO1kbYe,Maria - Acoustic,STEIN27,PENDING_RETRY,,0,0,
347PJwH4XqRbeaKaIW9sX3,Bittersweet (feat. LeeHi),"WONWOO, MINGYU",PENDING_RETRY,,0,0,
347TStOSY6IOqMB84Rpxwk,Nena,Marama,PENDING_RETRY,,0,0,
3482XY9uRNk84Kk95CvbiH,Tyson,JVG,PENDING_RETRY,,0,0,
3485UyMhs2ZF50l9sIZEys,FINAIS,"ProfJam, benji price",PENDING_RETRY,,0,0,
348bH3kD6zRt48AbiNQuUx,Showtime Fourever,Kollegah,PENDING_RETRY,,0,0,
348hgJubiIv4ASFtYN4nNf,A Poca Luz,Ojos de Luna,PENDING_RETRY,,0,0,
349o7cebT6iNIYDVHfg10T,Fucked Up,Mario Novembre,PENDING_RETRY,,0,0,
349oxxk61YUm2xnMHSKiJK,Arwass,Dada,PENDING_RETRY,,0,0,
34CJrBWYwGTiOng4tKmX2f,Do U Digg,Nasty C,PENDING_RETRY,,0,0,
34ClxsGTywLvSpemV56W0l,Boem (feat. Sticks),Kevin,PENDING_RETRY,,0,0,
34CmV6Z4wddNicTZ3vWnNw,橘子汽水,Nan Quan Mama,PENDING_RETRY,,0,0,
34D0w6kVzuQ35vyHIFrWTC,Do jeito que tu gosta,"Pk, LUDMILLA",PENDING_RETRY,,0,0,
34D6FJysnQioVingDKufuf,N 2 Deep,"Drake, Future",PENDING_RETRY,,0,0,
34DIwlo2i3s5Piug6nHzK9,Postdata,Joaquín Sabina,PENDING_RETRY,,0,0,
34EtCXSXdm8iR2psCUGpwU,ปลายทางที่ว่างเปล่า - เพลงประกอบ Club Friday Celeb's Stories,Aof Pongsak,PENDING_RETRY,,0,0,
34FbkFgAbv4ffvhL2XQMVm,Jolie nana,Aya Nakamura,PENDING_RETRY,,0,0,
34FrYXSm9WiGCn7mT1lVuE,BeBe,Stepz,PENDING_RETRY,,0,0,
34G83ZcdE0Ao7U6p6VDfIH,80486,Julia Wu,PENDING_RETRY,,0,0,
34GHyS8Jl4ArYRE4AB7No7,Battle Cry,Jack White,PENDING_RETRY,,0,0,
34GPWqX3ZCkVFRwg7lMU3o,Mauvais oeil !,menace Santana,PENDING_RETRY,,0,0,
34GcvstEkwkSuPVUcwuQF0,Bajka,KęKę,PENDING_RETRY,,0,0,
34GyWjjt19OR2DUaNy1Ifk,遠在心中的你 - 電視劇《風暴舞》插曲,A-Lin,PENDING_RETRY,,0,0,
34Gz45Aj8ROgsSYYJGzTHm,Benjamim,Carolina Deslandes,PENDING_RETRY,,0,0,
34Gzhb8fRJiCjp1qgkLv7R,FOR MULA,OBLADAET,PENDING_RETRY,,0,0,
34HtLoV9UngZ9j8BWPElZR,Sepanjang Hidupku,Mario G klau,PENDING_RETRY,,0,0,
34HzgcrxeehEFOJaNSTja8,Elta þig,Elísabet,PENDING_RETRY,,0,0,
34I0nBvoE0ZXmqbKiJ5BWS,Stranger Things,"Joyner Lucas, Chris Brown",PENDING_RETRY,,0,0,
34IZk7t6oJYs0kNK61kfg5,FAMILIE,18 Karat,PENDING_RETRY,,0,0,
34JDrRFUeR5NIDQn68Ybfs,+48,"White 2115, Jan-Rapowanie",PENDING_RETRY,,0,0,
34JfHOd0fcefm4FSPSrIhF,Cold Blooded,Jessi,PENDING_RETRY,,0,0,
34Jnbbi34tPtYdutY5Pd6G,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,PENDING_RETRY,,0,0,
34K7r0SeCV4LtV9jpvGVKy,Better Man,Tyler Shamy,PENDING_RETRY,,0,0,
34KG3uXjkvMckvXjpbEzci,Dans les buissons,"Freeze corleone, Roi Heenok, Osirus Jack",PENDING_RETRY,,0,0,
34KGdXLnvvH1665HwNArZT,รักไม่พอ,The Drive,PENDING_RETRY,,0,0,
34KTVmypyKLAFJc8CpfI5P,Friends,RAYE,PENDING_RETRY,,0,0,
34Kk30HJYUbJFksuVD8GC2,Endorfiny,Mandrage,PENDING_RETRY,,0,0,
34LpJkkrkwBA0pNujHGSAK,ПРЕДУПРЕЖДЕНИЕ,SODA LUV,PENDING_RETRY,,0,0,
34LpWATZkEdPw0QxWwDc8E,Þú og ég,"Kór Öldutúnsskóla, Halla Margret Arnadottir, Björgvin Halldórsson, Eirikur Hauksson",PENDING_RETRY,,0,0,
34Lvc0yhE1XGZJkKCg6YyO,Поменять,LILDRUGHILL,PENDING_RETRY,,0,0,
34MM2UIWX7JOdI7NmnVNyD,Çiftetelli,Emir Can İğrek,PENDING_RETRY,,0,0,
34MTPsp6KiySHdL0lFHQlB,"Vacilou, Caio na Farra (feat. Wesley Safadão)",Zé Ricardo & Thiago,PENDING_RETRY,,0,0,
34MU6GBnnd9E6l8fNVq547,Gabadiya,"Semi Tee, Miano, Kammu Dee, Ora Dee",PENDING_RETRY,,0,0,
34MW1U9wuBRheRZ28ZlX94,En Engel,The Minds Of 99,PENDING_RETRY,,0,0,
34MilMUEbFSaPyr0djhdto,Di Que No Te Vas,Morat,PENDING_RETRY,,0,0,
34Mqc7p04aplnbnXODK10a,"JACKPOT (feat. J-AX, Coma_Cose & M¥SS KETA)",Don Joe,PENDING_RETRY,,0,0,
34N02MKdGTmS84VHtNE9tG,Nwasik,"LFERDA, Ayoub Anbaoui",PENDING_RETRY,,0,0,
34NHZgjn7g61aQtcOpEL7j,Forever Young,"Lil Yachty, Diplo",PENDING_RETRY,,0,0,
34NtMvhl3m4w4MnrBQPXsN,Harbi Güzel,Murat Boz,PENDING_RETRY,,0,0,
34O1wPrmx9zketxblwjLSQ,TORATORAW,珂拉琪,PENDING_RETRY,,0,0,
34OBAKImB6BmwAWT3Mcu6C,Zmizet,AK,PENDING_RETRY,,0,0,
34ODRRWSsRbiB6sGI9R9Te,Badadu,MONSTAR,PENDING_RETRY,,0,0,
34OonHyC40aIzMPwvTOP6E,FAM,"Slow J, Papillon",PENDING_RETRY,,0,0,
34PhB0kHT00utubP3aTau8,Burn The Hoods,Ski Mask The Slump God,PENDING_RETRY,,0,0,
34PoeomTP3BQG04XejQ6Vq,Amok Batel,Marina Maximilian,PENDING_RETRY,,0,0,
34QLRZoPtOh7B5kcklyYAJ,Die A Little,YUNGBLUD,PENDING_RETRY,,0,0,
34QqRRQrVDhLiWHhUVJtbr,Moonlight,Trippie Redd,PENDING_RETRY,,0,0,
34R0C4n72ltVhoM9Ed6voo,Новый Год,"Стекловата, Steklovata",PENDING_RETRY,,0,0,
34RU1reLvnkfG9DgbWveSZ,Güya 2,"Şanışer, Sokrat St",PENDING_RETRY,,0,0,
34RaVshrBXIINSVrIzW47P,6 del mattino (feat. Brancar),Jake La Furia,PENDING_RETRY,,0,0,
34SKFFyfxWKHp2qNzz9nF5,Memories,Billie Martin,PENDING_RETRY,,0,0,
34SOfslENAafejI55Y17yB,OPSS (feat. Gemitaiz & Mattak),"Nayt, 3D",PENDING_RETRY,,0,0,
34TAFsrcHSBvLxhXZMBRSF,"Y U Mad (feat. Megan Thee Stallion, Ty Dolla $ign & Mustard)",Wiz Khalifa,PENDING_RETRY,,0,0,
34TBS1DgVfK9w92ZfseAbH,Yeah Yeah,Bichiko,PENDING_RETRY,,0,0,
34TRX0NRwcwISKEsidT7WR,Oh Boe,Tuure Boelius,PENDING_RETRY,,0,0,
34TSifcxJ4JJQ8C180ZSHZ,Find Me,ALMA,PENDING_RETRY,,0,0,
34TXA0sqlyMPPt2mvaJryV,福气,MY ASTRO,PENDING_RETRY,,0,0,
34TiQsddaGhd8lmzJfxSzH,Tell The Vision,Kanye West,PENDING_RETRY,,0,0,
34TilLIyaS0XIamAvGGFNK,Daj Pán Boh večer,Cifrovaná muzika,PENDING_RETRY,,0,0,
34U33Fr2hM6wWkjvdpiwS6,Antidote,KANG DANIEL,PENDING_RETRY,,0,0,
34UANp5qxDg6YcgrlDeILZ,Dilemme,Lous and The Yakuza,PENDING_RETRY,,0,0,
34UHhwlly3SHryWuVfMOJm,Fuori E Dentro (feat. tha Supreme),"Gemitaiz, MadMan",PENDING_RETRY,,0,0,
34URo7OWlzU84PVeDIA8Yc,Povedz mi kto si,"Boy Wonder, P.A.T.",PENDING_RETRY,,0,0,
34UWcS2x81WqoO68gUAmU9,Sides,Kyle Watson,PENDING_RETRY,,0,0,
34UvDQMe6wYLJ9779y6qDV,Sytyn (Vain elämää kausi 12),Jukka Poika,PENDING_RETRY,,0,0,
34V9RiEPe8MNdU32qJsJa1,We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift,PENDING_RETRY,,0,0,
34VD6GZycwcLUMXwpIur9M,Don't Let Me Down,"Milky Chance, Jack Johnson",PENDING_RETRY,,0,0,
34VDYOcNaTVeDIYz9Qxfzh,Разрывная,Nekoglai,PENDING_RETRY,,0,0,
34VLbL9ez6YxSWL0FEC7MK,סדר העבודה,Ishay Ribo,PENDING_RETRY,,0,0,
34VPYSUr1doUY3mEWOllGT,Pop Smoke,"Einár, 5iftyy, Moewgli",PENDING_RETRY,,0,0,
34W06Vcl2mfQOsdOFV43Ao,Oder nicht,Kontra K,PENDING_RETRY,,0,0,
34WYAVk1WHSyMxY9tHRPyA,DEPEND ON YOU,TWICE,PENDING_RETRY,,0,0,
34WZIBQM7PusIDr5LtVpav,ANTRIKOT,cakal,PENDING_RETRY,,0,0,
34WeLXuZl642NOQw34aZt5,Amor,"Djaga Djaga, Jonna Fraser, $hirak",PENDING_RETRY,,0,0,
34X62RXsXInCAzVu5fklHZ,Bukan Pujangga,Base Jam,PENDING_RETRY,,0,0,
34Xn2zffLXZTIS4IrrcDoX,FIYAH,will.i.am,PENDING_RETRY,,0,0,
34XqFgk2k0K2gco4I55VDj,Voděvzdorné šibenice (feat. Kája Bulawová),Pokáč,PENDING_RETRY,,0,0,
34YRZus3u2IDyIX5rj3l4c,Shuriken,"Asche, JayTee",PENDING_RETRY,,0,0,
34YadxBGkKUSCJ3mZ5IIhy,Eternity,Elias,PENDING_RETRY,,0,0,
34Yshw7GiYVXr6EZhqT78m,The Hunger Game,VeraQuintana,PENDING_RETRY,,0,0,
34YuSg4XsjldClXrXPAFjW,Eloise,Agoney,PENDING_RETRY,,0,0,
34YzQqr8orkGOWWJzIZiWq,VNTM,Larry,PENDING_RETRY,,0,0,
34ZOAYIUAD7JC9ndBc6yLv,默默 (電視劇《創業時代》插曲),A-Lin,PENDING_RETRY,,0,0,
34ZngZgo8xicbt1EE8Ob8Z,Porno,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",PENDING_RETRY,,0,0,
34Zy7ld34PfGuH3FQwkBFh,Traplaif,Sip€lga 14,PENDING_RETRY,,0,0,
34aHsgRbN3WSRWf64rtYnj,No Chance,Jarami,PENDING_RETRY,,0,0,
34aJXm5JapNeJAIO1WNMX4,起承轉合,Koala Liu,PENDING_RETRY,,0,0,
34aYKH5NoL9luXe8BZYPF9,Asi to tak má bejt,Ektor,PENDING_RETRY,,0,0,
34aYkYrY3sXhEU9O4VQgtB,Fireproof,One Direction,PENDING_RETRY,,0,0,
34alTGJqz5UUoqJIZcHOLO,F hva du føler,"Chris Abolade, Amara",PENDING_RETRY,,0,0,
34an0cwgyJ0oRTjQMNmbIw,Tulikärpäset,Haloo Helsinki!,PENDING_RETRY,,0,0,
34arGr1mOVqetXaFVtCyaJ,Keresztes Hadjárat 2019,"Dé:Nash, Krúbi",PENDING_RETRY,,0,0,
34auFYlw0zhZWmAzsYcFVd,Ddd,"Don Bigg, ElGrandeToto",PENDING_RETRY,,0,0,
34az2XimRqsjfFolRpRoyD,一生愛你一個,Ekin Cheng,PENDING_RETRY,,0,0,
34b5qdTAodcD0cwoUDh2lF,Når himmelen faller ned,Lars Erik Blokkhus,PENDING_RETRY,,0,0,
34bQQPkwlEmmieMlNAIfck,Téco,Ronisia,PENDING_RETRY,,0,0,
34bjKeLrhIBj0bhZLy81o1,The Story,Samuel Storm,PENDING_RETRY,,0,0,
