artist_1	artist_2	count	song_ids
Barnens favoriter	Barnmusik	10	['4ymy3ZNGdUwxY4YclQ9mEJ', '1BnGn6ypSMu3ak1VmuCVFv', '0JtlqAJDd9eklbaz99XKFU', '05KWs9ZmORo8Kf4RKI01z3', '3p6Tlsvt7DS4WHirraBl50', '1lVbKIjcoW9ah02CeVadGI', '1AxRbHLyUp0zEdoyfNAzed', '2pf0CUbDiK4GUfc4Qm1WBa', '4YxZT7p8FLaGAN3hfl9cZP', '0meeJJLKdO3iFwuAlFxDFh']
Barnens favoriter	Svenska barnsånger	10	['4ymy3ZNGdUwxY4YclQ9mEJ', '1BnGn6ypSMu3ak1VmuCVFv', '0JtlqAJDd9eklbaz99XKFU', '05KWs9ZmORo8Kf4RKI01z3', '3p6Tlsvt7DS4WHirraBl50', '1lVbKIjcoW9ah02CeVadGI', '1AxRbHLyUp0zEdoyfNAzed', '2pf0CUbDiK4GUfc4Qm1WBa', '4YxZT7p8FLaGAN3hfl9cZP', '0meeJJLKdO3iFwuAlFxDFh']
Barnmusik	Svenska barnsånger	10	['4ymy3ZNGdUwxY4YclQ9mEJ', '1BnGn6ypSMu3ak1VmuCVFv', '0JtlqAJDd9eklbaz99XKFU', '05KWs9ZmORo8Kf4RKI01z3', '3p6Tlsvt7DS4WHirraBl50', '1lVbKIjcoW9ah02CeVadGI', '1AxRbHLyUp0zEdoyfNAzed', '2pf0CUbDiK4GUfc4Qm1WBa', '4YxZT7p8FLaGAN3hfl9cZP', '0meeJJLKdO3iFwuAlFxDFh']
HAVAL	Manny Flaco	9	['4sA33qqYJROEGoe09x391q', '1ZXugg7ktMnJ8t1y5cU7OT', '7x5A8tRuDcw9qoRQ7W0OA3', '0RPMPtrdaLkgW0wfdADt7e', '3oHMKTN9NE8amBGaRwPKR7', '1pqHv4SgUoIZf8UCW3zwte', '5uijRx0l5zgXCYz30mLKH2', '1zbMjUIbvWgDDka09Wngnp', '4ZWq7fQvITB8D3CngAErG2']
DnoteOnDaBeat	Greekazo	8	['4SCGuSoP9wyKhZ8yAhFplI', '33pcmSPeqpP7EjUOBd2dZM', '2YVhM13dAwdW321hNHtDVo', '1pivsOB1YwXkjOA2zWNIpS', '5RbbypMC1xhw1Kqdmu5uDd', '4cUHYXxyxSyjuGUzKGmVzw', '3OejHxEWCbidASTijx8HKU', '2W9WzW1Ot0YrWpJwWoRRVO']
Greekazo	Yei Gonzalez	8	['4SCGuSoP9wyKhZ8yAhFplI', '4HoWTpbokfnVjgVs0Crhhi', '33pcmSPeqpP7EjUOBd2dZM', '6dhKcw8hmMgz0nWMjYbnxq', '3gwSgcqirySsVnUKY7mSVf', '5RbbypMC1xhw1Kqdmu5uDd', '2A0ldcG3kavQErxfGlwJNs', '6mDcLPGVCmdhMN4gBzNb7s']
Adolf Fredriks Musikklasser	Stockholms Musikgymnasium	8	['6cANFiKzxqOSet3LVrt4mW', '3VhFHxQvpyt4Zd7exRc7LD', '013J68hv77gxOguJoCrIrC', '5UOXVWv6yAnPvTCoqSOSgC', '5tFmxNZZIcStrlcym9Wb8h', '7aZ1hiiHN83QnIIL3gS3qI', '37SQ41S3Nj9jzL4vzeP14a', '5EmV5uL3T4rSUUvYBGhg5J']
21 Savage	Metro Boomin	6	['3CDVMejYHnB1SkEEx0T1N4', '6pcywuOeGGWeOQzdUyti6k', '3ruoIF2UnoXdzK8mR61ebq', '5SWnsxjhdcEDc7LJjq9UHk', '7fxSLnklnayJNBIKntXedZ', '4Q34FP1AT7GEl9oLgNtiWj']
Dree Low	Einár	6	['5MwNk30sG4xRpsDdUgUwC2', '2CeFj6Y7u9QqUYD6fHihSC', '1ZHCryJVMDlXQ5dbCxxQPt', '5O8QMtH1VsHCBdMDE14OTz', '4HV4iJT0ZGyKGAWOmAkm2U', '12qTfrg0Wp6zSnawQxaL4q']
David Guetta	MORTEN	6	['5ovAmYzYLeEmOX6P3bmlzV', '1w8DxFHDDInmn5TovLKKrW', '4d42DsNHiQipjONbwTYyEc', '5xv5YlwHeveuhd31bT21cN', '7HXMzmHisLPilu3phwi73h', '2NZJKUPIGfJqLAzONNr4gv']
