artist_1	artist_2	count	song_ids
Crookers	Massimo Pericolo	17	['5U9vDn0Qc40G1gPerXmIKT', '36Ikk19un5zQiSzZmQqhhs', '6HVRRlc2sBlkcKEkhlsp86', '7tZ3j6ftRvAWfuMLrOVEfr', '20t66ReqDDum1dvDSlpZzk', '3poh4OWmbULDrXRjiwFZUK', '5gWNonTyiWsVPnWt3WTuIA', '7CTMeG3rXaCb0FxVifjS0t', '4MTlIhliwFJnTfbEoctDyB', '33gTt1VY5x0ApP28WNFdu6', '7oxxe7UvUMAfEhvDpuXgiM', '1MEznYdUSMGriy96I3XAp1', '2PRAK8G9My2N2s6Sq6CuLg', '2ab0O64UrgFNMsVroHUQKj', '0he7EfF5m73DQmTZ3mteJR', '6HfrOVSQECKjnSFQABkMRU', '1tjOgR3A8vzYKXpqjkVgec']
Dj Harsh	Guè	15	['7DndIi3RAXTiAnKGIkxoyF', '20XT7TO32dN1s9xtowLPuR', '7us2M1m8cXkpHMBbEgFAiH', '4CNrSGHHPodDltXIt7erD1', '3X2hj2FtEjHTYr6CMRO2my', '1Gxyn6OfoMOP7D12AXUoKE', '62UFqGkqbTGr5n3ho5QF0n', '7BIwZhfGXTup9z9U7hbhVH', '68vom3bFBcSzohVB8AjexB', '4WQ9yeL5N5UNbCfVfKPUlz', '4aHu4XrcUdqfm3o3jRhjzI', '5cHF8n70bUEKBLRsUbDdgf', '6VjVQnDH8wXVhVhGx2sF0r', '2XT6slYJ3fqn04ltG5uebe', '596fQREtpVHWRl3xCmVhEM']
CoCo	Mecna	15	['6JnFIcTAALLESmiSkRIIoj', '4H3t1QjiDJg4TNX1BrriId', '3m7rA7YG8JpwhNQAjXMJFx', '4mnn85YFO88aTo4gfwxKCw', '2gtVRW9gC770jYWYFTe1Yy', '1HweQliTxWd6ko3cCiTo90', '76JrxtbQn1fuQ03JxqQ7NQ', '0sAroRXvF6YQqMdonRDE9e', '3Anaed8OWFs1LHugiyRHL8', '25i1dSynnUkg8KWucMncPp', '6mBrMo2CUoou15ZRqJpmI3', '3M3cZiOctZcfDXcIHm7w1a', '77pJzWzbZS94h0RpSQY2V4', '0NH3k7hGGfrdJLjjiuJunk', '1BCgxjwYGQaZDzBprKpstV']
Emis Killa	Jake La Furia	14	['2ll2BFFW0QbQJ5MGhAXZr2', '56i2Lo76YMcsJt1daDxSbJ', '3uqFFmxrCv4nzkKFSNbXHv', '5CxxEOnXCU1BrFVg1cNtyH', '3rOw9WmYFCRLHTRcbOjhUl', '2yPQPbigyqnHeKwWLTpnWu', '1ygZfpABExUIUVtb15WgmJ', '6BWss9k0eYlgBmU2UUVZt4', '6SUnPCMXpUvJ7ZiSFRg8rs', '5qqzUrGlnjqsJdvA8TQ7EJ', '0WqVAPT8FENj7AUyO2nAJ0', '4GhsWHWoO0phlE5bUYLTlF', '3uHVhjDeFz9wF4Sf7wX6iU', '2xrQ5JxpmsSxn1AASJUpM1']
MACE	Venerus	14	['0XoHSfOXMVENEdMxVQBCeA', '1gwcz7W3VgOYKlIdTykPhy', '2Yv6LQGfzwPzQBjSgHzDd9', '6He0QxDkF7LMLAyfHL7kHQ', '3fuoMMj6O5JEclolfpmtmp', '3PwomdYcEH9wi3xA5ifcsE', '3ILta8SPlsWdOueRYzc5mL', '5827FRbvRNgF7F1yNuvUbw', '2cPKdM4pDswVEgVmrTxsTw', '0GcslnhI2ZCFsrWgJD06Vo', '56zlz9eziIdgkV0wZa3xZr', '0H5tubrS0IuLTuqvNDQSiU', '5cab2PPIUblXYqv1tptoK4', '3s9ZBjLh7E00qLtqlEPrRi']
3D	Nayt	13	['0RJbsA0EbflwLsGCPkikV1', '34SOfslENAafejI55Y17yB', '6WiOjINB7nlI0Ls0GUPRMX', '6lb1rcBfpEUmoGvbWhBxFL', '5R9dZKODx78s8VBL9lPLjM', '31m7HX5tiLNouPjN4OB8ng', '0WI4Oe17LXAWCekzAEPCWi', '1vcluwUZ3IZYtRwULczDTl', '4Kp2OEKh3cVUPC1WeYPAn6', '4ojZUwvTNtvxwD1cnk60D7', '0aFUAecJBaYgJHSu0uBf7a', '7xDvO2hjF1yXXPjQo4PB4j', '5lSVipVtewS5AsTcM8ZbTD']
Duffy	Leon Faun	13	['6TTJKILWeUNRT12yfxaXWH', '1BleeYqzEfWllFl0G14WZy', '6IJmYSwqpqnjahBYcv1CWe', '6uPOsmBOvc4Y5vpPSfRgMB', '3Ei2Vodm1JjxTUM2cVb2YG', '4MUcsObcfuBBkxrtSWr8Pz', '4i1qmWjOWq2VP1janRNBVv', '7MOpPBymDAWN9wi9UDhhBp', '5CVxRagSP0mygbq68883fH', '0lZF63g2tpKZr8Yn8VPMKA', '7dYgzrhdIIjTQTvUjlrWxa', '0viz6QyUJatttRM40GnXsN', '0COmugdfmCITil997mvPHd']
Guè	Marracash	10	['7fH13hSOyNoeiDGbjEnTUC', '3tkYK45AZC0PqJ7MSe6IyJ', '7AHex9zDKYR0HGB739jQMl', '11jGgkrtDbYaKlN0y1nPbC', '1dXTFknh7iKkCKUAvkoN71', '2VyZWWKamfq7kVnh5gMgPd', '3aR6Qx69ITNryZQ8tJit8z', '3Z6vFgWmAUvUgdTpUSLRnb', '51dEXiTvylsKJ7gMiZ5nRw', '596fQREtpVHWRl3xCmVhEM']
Baby Gang	Bobo	10	['3n348I4uE5GZ3tprVdqzPO', '5eWc2P8SkZHPCL0V5Dwi8H', '278GZ0seuKjHUiN8BkV605', '6h35Kup8Tm1jlEinW60rQe', '6pdrM0LfvkJ3bvkiLClLXb', '00smzdpN2KUfB5Jod6glG4', '0OelH7xDuz74pBuypCpOpS', '5KxTkXYvYklR1HxZjRk2zP', '5OvdvRJusnW210bD9hHYfC', '7GMdUBnPCy8ttOJwxUW6HM']
BLOODY VINYL	Slait	9	['5zCfUmaYvdOXirZTHtgD5Y', '6oNJqGeekJO8rADd2Mktvi', '0ejf33zIXZlhUnCKRMWx6q', '5gouWBHeO3hLhCUr9gSvV5', '2lWTk2SX6jvlgihqoWOhpt', '2zqxUV6h5y6Y9WhyH0FVvX', '3jtMheZu2P0tbWzAYYWhvS', '1FVZhwZiab6cEAxAOS9j5v', '3CHiuPXn9ufDJhVy1xI4Jf']
Andry The Hitmaker	Tredici Pietro	8	['4Jks51rszD67j0nsb04fgx', '74RpaQOc699lNmX4avwXo2', '73JF1VqfLJkzUCLbYL9OgI', '7CJ7qe6L68l3vamOIw28fg', '0qlsxA1AXJDNxGDCBAbXh6', '4lUAXSigPBLZ3KYeF4WU86', '3vth4uMz2xpFEJOrttziH6', '1Ha6Fn2ip9fxj90bzvudep']
BLOODY VINYL	MILES	7	['5zCfUmaYvdOXirZTHtgD5Y', '0ejf33zIXZlhUnCKRMWx6q', '5gouWBHeO3hLhCUr9gSvV5', '2lWTk2SX6jvlgihqoWOhpt', '3jtMheZu2P0tbWzAYYWhvS', '1FVZhwZiab6cEAxAOS9j5v', '3CHiuPXn9ufDJhVy1xI4Jf']
MILES	Slait	7	['5zCfUmaYvdOXirZTHtgD5Y', '0ejf33zIXZlhUnCKRMWx6q', '5gouWBHeO3hLhCUr9gSvV5', '2lWTk2SX6jvlgihqoWOhpt', '3jtMheZu2P0tbWzAYYWhvS', '1FVZhwZiab6cEAxAOS9j5v', '3CHiuPXn9ufDJhVy1xI4Jf']
Nko	Vale Pain	7	['6gUBDZGn7U0hQ8lGkfne1x', '0NCgpiamuQYo4Jy6AbT5jV', '2KYLg9El0wzvX4S13CDoZf', '5nkNq702AEug1IuCt0E9X8', '6T4CAH2CAUyQYfMqE1SACc', '3YXOKfDchF2QRNXXJpgmCx', '6gwvLpnxqamjlr5e7FKcDL']
Chris Nolan	Tedua	7	['3MCGmEtDADjNQ8I0cNQK4U', '0ZzXPo0gS5h718w7WErG44', '7mF9ECkl1LQw0ZnFkHpf87', '0crkrMINYEVt1qmBCJEPEZ', '6zyCx7l8YjRQYvmL1WAo1D', '6EifxNYtHg8kB4GNOhzrJv', '2RW8Zrl1jOy6eU66P1ueBV']
Guè	Shablo	6	['4shPBGnWjoKx17CrTrixnN', '064bgZ7KgDtFBgqQ2A2OSx', '2cLYMeNcfLgCbhxKKyfOme', '3QTSgpusf68Xu7SAP0wj1y', '2Bhd0ppbY6tQtvLYD97txt', '0Q7Y2E8cj8uvNXI3hs9Mvc']
Nko	Rondodasosa	6	['6yX3lSkO4F3FKx5wDJi4J0', '7HbJbfD4uZEvmSFc2nVLCG', '57GZGMVY9ivqEqKIDPA1HK', '0NCgpiamuQYo4Jy6AbT5jV', '2KYLg9El0wzvX4S13CDoZf', '5CnjFQT0Yr5WxIwfLpzRhc']
Lele Blade	Yung Snapp	6	['5Qx8VrR6QozxZEspfWNLuC', '209vinNF5EXSNq4S8faeIw', '6kGOv3rx5RqSI2X8pQVxsS', '7revRmte1xxoeRPLYkfuFl', '1FX1O32qSCeloaQLN9XdGl', '7a2dY8tpFsdIF4gP3jzZlt']
Keta	Nko	5	['6gUBDZGn7U0hQ8lGkfne1x', '434o3e5FzMUcLOt8Yh61bR', '2KYLg9El0wzvX4S13CDoZf', '6ovukez8WvFpqNl1acrmo9', '73qOtBhbJcHP2ByklQIUVZ']
Disme	Vaz Tè	5	['1UZbZrPjCFs7izXTBAXFUF', '2Ctj9DfXfh9kW3erTp907i', '0IsVHr52TUSry93SqxxCZm', '0ZmXPFEUA2OVLlihwBY1U7', '3GFotb3dCgbP4TFUeORBL9']
Crookers	Nic Sarno	5	['20t66ReqDDum1dvDSlpZzk', '3HZFpQv7tS1wBG2Veq56tK', '33gTt1VY5x0ApP28WNFdu6', '0he7EfF5m73DQmTZ3mteJR', '1tjOgR3A8vzYKXpqjkVgec']
BLOODY VINYL	thasup	5	['6oNJqGeekJO8rADd2Mktvi', '0ejf33zIXZlhUnCKRMWx6q', '5gouWBHeO3hLhCUr9gSvV5', '2zqxUV6h5y6Y9WhyH0FVvX', '3jtMheZu2P0tbWzAYYWhvS']
Slait	thasup	5	['6oNJqGeekJO8rADd2Mktvi', '0ejf33zIXZlhUnCKRMWx6q', '5gouWBHeO3hLhCUr9gSvV5', '2zqxUV6h5y6Y9WhyH0FVvX', '3jtMheZu2P0tbWzAYYWhvS']
Mara Sattei	thasup	5	['6oNJqGeekJO8rADd2Mktvi', '0LfMuWu6FKNSDHEoxHu9iK', '2zqxUV6h5y6Y9WhyH0FVvX', '1Whf2ZaesM1gXlU0z3Fslt', '5YPKiDLejR1JhnX6w2lhro']
Nko	Sacky	5	['6yX3lSkO4F3FKx5wDJi4J0', '6y5bDrGvavBC4uzYrpCbQD', '2KYLg9El0wzvX4S13CDoZf', '2tHqZDSI6pkrvd8I77zvwg', '63ZHGDgE804BwJfCZkX1Vy']
Radical	Rosa Chemical	5	['7jdSyqDXFdovoGAR3XXrNd', '343ON2TFzGoYjASRj60I6M', '5tdKkEMdwF2WyzLzc9Ot1O', '6kFycosFfeKjx2hTKAWQqy', '2RgAMmdwlARv8l0PaiswE4']
Alfa	Yanomi	5	['04UtYEP1Jc0GRxbvH1B6Nk', '0sTiM4EWUkJe1em8SZCs8t', '1jJMhPp0Rm6lAi077PXeEQ', '7yGaVzGU1qKp92Xd4zV94i', '6UReaNcLwLvGcaBVMiX7AO']
Neima Ezza	Nko	5	['6ovukez8WvFpqNl1acrmo9', '2KYLg9El0wzvX4S13CDoZf', '6T4CAH2CAUyQYfMqE1SACc', '4YhH8TVZAe2AUaz2oigGeQ', '1jHZiUutQ4CXjyQrP6m8MD']
AVA	Capo Plaza	5	['5fxKTiPLKjmeeWED1vW67b', '6QZqTHoe5BSdOTMllulIv1', '0ZzXPo0gS5h718w7WErG44', '0q9Vpg3DLMjm9rx5LnXwXE', '3RsSxNSorUqe9K4qEGTlGC']
Chryverde	Inoki	5	['6EPPz8DGDca46mG5kALx3y', '2myVSOiVZFP4lcF2naGVrF', '6iFxX0SdHKxUhiyLW9PtCy', '1ycls0MbtxIRDL5zkoJqhq', '1pjwz5dHFBl7kVF9hkuzR6']
Alberi Alti	Nello Taver	5	['4Wap0GBuDckn0HjrVLbt4c', '3b80fx0E8IsGdHsz61QMQA', '1NxwoqhAnYmS40cw50zyy0', '03uv8kQvzIGiME1oDGeZHQ', '7E4d7qqWHtSDZdtZW271vc']
Ana Mena	Rocco Hunt	4	['3YNcQUeVOpM3SDmwBeGfMK', '16U2qNaN0HNFYGq0EiaQWd', '4iMigesJsEKt8JczIwUrBO', '0JYqkTwA4S0MmVwWUJGttS']
Massimo Pericolo	Nic Sarno	4	['33gTt1VY5x0ApP28WNFdu6', '20t66ReqDDum1dvDSlpZzk', '0he7EfF5m73DQmTZ3mteJR', '1tjOgR3A8vzYKXpqjkVgec']
Baby Gang	Il Ghost	4	['7GMdUBnPCy8ttOJwxUW6HM', '1uT2GRUBqNUIbkpvkllBx4', '3bG9u7wt9pL7ltyKM9lSls', '3F1MNJ7L7Lo9Zs0BhwXHG3']
Linch	VillaBanks	4	['5by3TCFHK3YRQzxpR9PcZ0', '7KnC2wSD0I5Fju3A7qCFX8', '6STPkwHRNfyh54eGzliwz6', '7Mbie11zxU9Ls3XNR2QnAa']
MACE	Rkomi	4	['6He0QxDkF7LMLAyfHL7kHQ', '7m8fe2ER8dUOBSULH0u8ej', '56zlz9eziIdgkV0wZa3xZr', '4rstEjIOddR5CuzzLv2bhS']
Junior K	Rkomi	4	['2V7EiDaryzD6FP9q9mnJfb', '1P01KO7SLxbeouvbwMEroA', '3Upwaze3m6ElBHjFp9rj2U', '3fxSSvnUS7ALxmhOckb7t6']
