artist_1	artist_2	count	song_ids
Nik Tendo	Yzomandias	18	['3nV85FODHQdBt8AQ3gMGJY', '6Z6qirvvSDRQZJl2G8RvPK', '1FI3ObsdUhThVXz1RRLaUk', '2PWcF0vZyCZNuX53BoMAUo', '3FlyxPpFNLkmekSLYxLQRg', '7fkakCUoWwbFt5lw7CM8MH', '7IyxPYbc56u9KEIUOklvRx', '3NVj8zcvyyJ0uX8CQLCBkG', '03G8zgUVtL5F97Virq0tdv', '55AB82YNeAb6Nne4E9KXoT', '3lNokL8ktfq1n7tmaSG7oi', '75gZXioHWcqPUuOC7Ul4G4', '6hgDD2w82bV4xfi93cdwRu', '1UxVftArfWTdTL1bmrWfEf', '01NOGJwrnEFDU7U03M6ADA', '6wyxlfHvNjDIHWIuJO3H4z', '3ePWQAyGxMaxsKVgagG0Jn', '6xqAPowxSYTj0wtqe5H1YM']
Kamil Hoffmann	Konex	12	['7BIrEjvL02G7Z0Aw0rDALN', '32OtLw3JKiP2ZAkmCBKbyp', '59PMZgYIJDdRbhYMmv0sOg', '3O1hSyCSch0bHJjZrrxIrM', '1kq8G1cyVbnJOuCYaukL0R', '3lNRhxoCtdADvldPrneY6T', '2APW4SyaGYOa7VcLSza8QF', '2y77Dc8lr5HiNaeymJz1Jx', '7lUoUnUIUuZ8gZIpTYXJnc', '3fn8cGUKAy6MoicxnYHttO', '76UpGmJksklKreVcCTgmHT', '6T5Pca2e6n5w1iP33ec98B']
Karlo	Yzomandias	9	['2fAjRFi5cBmDATUS9gPGo5', '1FI3ObsdUhThVXz1RRLaUk', '4AYcIS6vBjhjCE9uKPEBHu', '69iwQvyXQASsyxT7BvF2gf', '5o5VnF8Eyl1v3H3ueoEcAC', '7IkKPzvl2ockuKnxw8AJ3V', '1lXw8vdJFexxA6VOtSZEbB', '1UxVftArfWTdTL1bmrWfEf', '721GOWjFQeMKRMDxRDqT2S']
Hasan	Nik Tendo	8	['2PWcF0vZyCZNuX53BoMAUo', '7IyxPYbc56u9KEIUOklvRx', '1DOHjrGbhgzAXac1s5FfTR', '0hUXtIe04neSwQVr0Sn41J', '2687fXBlOk6u6fiwLJ4E1l', '7Kk3JdKFFQv1YN2hluyx1J', '3r6uCLwNQ44q6HExknrfrV', '1HURVedroTlzswJbtfbVEh']
Diplo	LSD	8	['4lJNen4SMTIJMahALc3DcB', '4xigPf2sigSPmuFH3qCelB', '2c7GlMNmF7pbohjykutmLP', '2VDTgXwf3F6kcpX4HI0BKy', '6Dma0t0hOe6Bd6u5YRKF3n', '6EMsxZwsgTOLgWNdxtCIzQ', '100eDEmpWV5YGVCqHI0leU', '3Y7a0typ6ik1KscmebXd6D']
Diplo	Labrinth	8	['4lJNen4SMTIJMahALc3DcB', '4xigPf2sigSPmuFH3qCelB', '2c7GlMNmF7pbohjykutmLP', '2VDTgXwf3F6kcpX4HI0BKy', '6Dma0t0hOe6Bd6u5YRKF3n', '6EMsxZwsgTOLgWNdxtCIzQ', '100eDEmpWV5YGVCqHI0leU', '3Y7a0typ6ik1KscmebXd6D']
Diplo	Sia	8	['4lJNen4SMTIJMahALc3DcB', '4xigPf2sigSPmuFH3qCelB', '2c7GlMNmF7pbohjykutmLP', '2VDTgXwf3F6kcpX4HI0BKy', '6Dma0t0hOe6Bd6u5YRKF3n', '6EMsxZwsgTOLgWNdxtCIzQ', '100eDEmpWV5YGVCqHI0leU', '3Y7a0typ6ik1KscmebXd6D']
LSD	Labrinth	8	['4lJNen4SMTIJMahALc3DcB', '4xigPf2sigSPmuFH3qCelB', '2c7GlMNmF7pbohjykutmLP', '2VDTgXwf3F6kcpX4HI0BKy', '6Dma0t0hOe6Bd6u5YRKF3n', '6EMsxZwsgTOLgWNdxtCIzQ', '100eDEmpWV5YGVCqHI0leU', '3Y7a0typ6ik1KscmebXd6D']
LSD	Sia	8	['4lJNen4SMTIJMahALc3DcB', '4xigPf2sigSPmuFH3qCelB', '2c7GlMNmF7pbohjykutmLP', '2VDTgXwf3F6kcpX4HI0BKy', '6Dma0t0hOe6Bd6u5YRKF3n', '6EMsxZwsgTOLgWNdxtCIzQ', '100eDEmpWV5YGVCqHI0leU', '3Y7a0typ6ik1KscmebXd6D']
Labrinth	Sia	8	['4lJNen4SMTIJMahALc3DcB', '4xigPf2sigSPmuFH3qCelB', '2c7GlMNmF7pbohjykutmLP', '2VDTgXwf3F6kcpX4HI0BKy', '6Dma0t0hOe6Bd6u5YRKF3n', '6EMsxZwsgTOLgWNdxtCIzQ', '100eDEmpWV5YGVCqHI0leU', '3Y7a0typ6ik1KscmebXd6D']
